Comprimento,Altura,Peso,Classe
137.18852958138075,26.60814584343954,17.440565714669244,Cachorro
106.5816404465648,60.996219301596895,12.75728658386965,Cachorro
84.15589248963936,41.158174484341785,10.83644802760984,Cachorro
124.51378935371454,51.89781023618501,27.988943008447784,Cachorro
101.75596182189356,66.98614124661073,19.62436509504099,Cachorro
99.21440271359293,84.46930975463533,22.36789604224419,Cachorro
105.70651990958532,33.49085203851581,25.596252606253877,Cachorro
77.29182319402707,45.1949093411534,11.742009327080913,Cachorro
49.01322424981815,35.51245041058131,14.112868196375775,Cachorro
100.97386428394324,41.235183929303396,17.076603233195254,Cachorro
110.14362155433278,53.750335529049224,19.56472697453711,Cachorro
109.12370046981061,56.02804060735767,20.40558980114977,Cachorro
109.22934140358265,24.027583425656797,4.086980807182941,Cachorro
81.73509473941547,23.53605646701273,5.074333105184664,Cachorro
106.32113216818841,51.2033058314337,12.747484666648415,Cachorro
112.43029137940627,61.711572208931074,28.796555406836006,Cachorro
84.15458864558391,22.170836670993793,17.868673273515615,Cachorro
121.09065277385919,54.79326445468021,22.716277387417563,Cachorro
125.98444538069994,37.26040371024539,17.637225900440388,Cachorro
108.96808254636744,34.42911300020025,19.456440739197134,Cachorro
110.12751845910725,28.590943506240528,11.860425984849588,Cachorro
89.21320634114018,33.622841395731456,14.756696667972193,Cachorro
90.394118691763,60.9425226867581,23.62692421919781,Cachorro
102.19220694220091,51.68411636679389,23.821033922666746,Cachorro
111.1538207178865,67.59075308585858,14.233870261977525,Cachorro
84.54840765191511,60.11420857026326,26.998257845418454,Cachorro
145.21300873591832,25.11529203580088,19.42783439931951,Cachorro
100.56000012830356,52.087060832894515,20.79373307727002,Cachorro
103.26117874629966,27.837367973571695,16.851570006833537,Cachorro
96.19094826591736,48.928901230223445,18.084760639101432,Cachorro
90.29725003905902,68.92336038148724,14.126584487182187,Cachorro
85.6773874359489,39.38644460012257,15.79004576827592,Cachorro
100.57702804025438,39.117621788605405,14.997269866268276,Cachorro
116.16967457962187,43.93155546223604,14.450835202974552,Cachorro
87.69434298169251,67.28007045437685,24.681492524022524,Cachorro
90.94381655563751,38.329299405056055,21.322534373058897,Cachorro
69.73793542644914,25.12332138405046,5.623320582876444,Cachorro
123.971380209433,56.953053225821115,21.00973323565727,Cachorro
87.99448042454904,53.03800149128675,19.19723345200185,Cachorro
113.96559407102248,55.951572534920395,13.744199444994173,Cachorro
115.48027837292427,67.10200706579319,17.091607740380024,Cachorro
76.18870353832025,53.46968354763224,29.767491810530963,Cachorro
90.85203749212134,40.270536093087486,13.102799160925134,Cachorro
84.72921511723132,50.32547302076268,18.397516438228898,Cachorro
48.62049977835252,37.24406061785827,19.493067122995214,Cachorro
113.42239686013806,45.67392610903916,27.091604686244427,Cachorro
116.44710313907558,18.849965298329085,19.30528751574884,Cachorro
112.37568726554622,35.864074019770726,22.241772354150818,Cachorro
84.2188703856328,65.61552841774194,16.2374804821296,Cachorro
104.58218278823577,45.50350495678692,21.285127455376585,Cachorro
93.29148138967908,62.90182066037593,21.529088029042455,Cachorro
88.87720451768888,33.40609194892528,21.08438702820593,Cachorro
84.51124261331398,34.82203663735981,15.71782913211151,Cachorro
133.93075252894158,42.49011821458309,20.7564800448815,Cachorro
91.94581815590448,62.52201256086556,14.709527786412757,Cachorro
78.80884094316309,41.112941160142014,19.555198653642066,Cachorro
99.25940796280167,42.99161309262262,22.14105181450366,Cachorro
110.59431826438728,44.353531018675895,16.53976361132849,Cachorro
107.86007100114116,49.713257473632495,20.134668020127677,Cachorro
112.64055050646338,27.425287493094324,12.727246200257834,Cachorro
102.31804849353477,50.26355474908109,25.488706837706122,Cachorro
98.86482043779638,29.025895494705793,9.399872911297509,Cachorro
96.72442158694051,30.093137772618675,16.583888476456128,Cachorro
77.27123875724675,47.719424036034724,23.562609359170835,Cachorro
53.613135034876336,42.76545095798742,13.111024828570859,Cachorro
74.90765751654655,16.759506106547384,11.001986042573208,Cachorro
108.05076949377015,50.08210872060858,13.008193516171525,Cachorro
116.135814586997,61.87273355612904,17.48102600992474,Cachorro
100.82139514350969,39.85513856346497,24.67673251095566,Cachorro
122.15779050343428,32.59748095453958,16.99757133804104,Cachorro
102.83348285296931,34.81196778421952,11.960905111117027,Cachorro
92.65774616535339,40.16709995336483,19.387307998857306,Cachorro
100.08387172206582,7.391952370640304,10.864261733733365,Cachorro
109.25763067693414,55.01672893697945,17.263179062823102,Cachorro
115.02944890021624,27.672808967479796,23.50586213466692,Cachorro
109.2949733129113,57.67563454106335,22.278228728249204,Cachorro
112.37572025461729,36.2258167124422,18.75601699345998,Cachorro
133.20575584823547,24.806844061784698,25.95599304092478,Cachorro
111.20404193121509,51.36151001092109,20.811657633298523,Cachorro
94.34583951821472,32.28860783881352,25.534329836476086,Cachorro
102.03720733905067,56.97179521378405,13.291497036018699,Cachorro
113.97176722297657,45.71630301887265,27.237407488062168,Cachorro
110.80256409595732,42.250341461051526,18.35305907834572,Cachorro
82.35787846234408,3.624492317677934,9.886399458466135,Cachorro
111.95068301047999,29.747781671453332,20.180129982815856,Cachorro
64.75592862166516,30.143815782487216,12.701737018388908,Cachorro
90.60704227968054,25.533165392062333,19.085179349363013,Cachorro
92.07480795935055,26.21624643307845,20.84817452333598,Cachorro
74.08298626761584,30.465719090953,14.163483869614284,Cachorro
100.08182501640243,26.259067564387458,12.216558566702949,Cachorro
91.7619519102538,48.67549468792929,18.190047692741295,Cachorro
75.03199048716725,37.38673199339088,15.994986015395243,Cachorro
128.56422208880502,36.71888678243711,21.785177863616955,Cachorro
56.25990152188933,42.012176283823024,16.224863333904217,Cachorro
98.70778088653624,20.129080301078897,14.737664645382878,Cachorro
95.80966770650033,34.14403868747256,17.475411779040563,Cachorro
109.0336101059289,41.91014463291701,23.20673721912458,Cachorro
120.88226184990859,45.44509668126443,16.175316510542316,Cachorro
72.89578170532866,63.1416790223507,16.06317661014253,Cachorro
96.13321267679528,19.911034917132238,14.697830933216501,Cachorro
115.74654287701405,18.74764281961639,9.372175084467921,Cachorro
144.82555211484194,44.29649378280994,18.34694216198667,Cachorro
121.85571254639044,36.48308208337732,19.525801582365077,Cachorro
108.02437859640668,64.0308683535573,24.774424185815537,Cachorro
86.36971626287107,42.57561466319641,25.504743798885652,Cachorro
117.92204925434643,69.94362795533479,18.86287089339714,Cachorro
101.5299823404242,40.68388261003323,16.601506656316786,Cachorro
89.74156516089593,60.60217690864998,25.931762606773347,Cachorro
104.11769203589135,27.644673203410537,17.926582003562086,Cachorro
92.12249745887335,34.04319672302392,18.445481041971032,Cachorro
90.24497051454424,22.46345449191821,15.850612201731426,Cachorro
85.33023363459833,42.474126929355926,23.569244633092666,Cachorro
117.59900723215694,19.55371134999476,16.025658038489112,Cachorro
128.89662931497764,46.702183302015364,16.874875530880892,Cachorro
81.913371362099,51.3370088401488,15.745674743436705,Cachorro
137.1300231938353,57.494028691812005,10.610463641525596,Cachorro
133.01065818291121,37.10044824032576,22.731522899339254,Cachorro
89.33154862383333,56.97770148146249,18.654422406956098,Cachorro
97.00582130798425,60.25363006673248,26.58851181987137,Cachorro
82.05476358721856,44.63885853348543,17.150419378578462,Cachorro
91.21836942579388,73.51835717626886,19.75592071583511,Cachorro
111.31229644140818,60.883021699593314,19.316402274666952,Cachorro
65.91663666427212,29.5623906840614,11.731295758467219,Cachorro
91.6087438625313,21.260969072157888,19.128736449265382,Cachorro
97.14042849619422,52.9686705500365,22.066705130679477,Cachorro
94.08027965464807,29.350328674970005,18.878162803122255,Cachorro
77.57043772872672,48.07803862909446,23.19992494383631,Cachorro
101.04025218163342,13.274684612871908,11.361991690192692,Cachorro
66.14269476324455,36.296114069396715,12.152526165843138,Cachorro
108.7623199287433,49.91861596032607,21.1369086323959,Cachorro
88.29767617410171,50.89784646093011,18.00071369565479,Cachorro
61.311974654234334,12.049477683943241,14.062756918799014,Cachorro
99.3605103199618,41.80492882523136,20.521734913992375,Cachorro
120.1629741513796,51.67379198301019,12.412259030314704,Cachorro
93.68854426338204,33.55889793635842,14.21445198022164,Cachorro
66.29186490386742,58.120317943492466,10.949629606253454,Cachorro
97.51263888010992,27.073025507020052,23.62267456547324,Cachorro
111.61266405860198,29.52427047755861,16.83287553818932,Cachorro
105.29497644643672,31.18504376565007,19.82209588073554,Cachorro
134.35621974019926,26.245078852176977,24.283116039489194,Cachorro
113.20939896543864,39.77644017024117,20.547929550923726,Cachorro
93.729588452487,51.66548213295704,15.439284064366083,Cachorro
103.0683870023529,26.55830055777446,18.660897389342228,Cachorro
109.89014275345536,35.2342769503976,4.511128530925207,Cachorro
73.26431043857377,66.35866425117865,17.355828102599926,Cachorro
118.9522156014191,65.73539505705799,26.92969993078095,Cachorro
110.10203410801302,40.31510003084727,17.949467712460848,Cachorro
91.03798560708796,42.126644968845234,11.381270721702146,Cachorro
79.48007804783221,49.11874007414841,10.258950555115149,Cachorro
111.740891124228,22.768629296456538,20.13531828568901,Cachorro
106.20531090077459,50.33093905825558,17.617097774427666,Cachorro
59.513007714375725,32.022133668148854,16.230155963350626,Cachorro
80.15208999180213,37.578411044582445,14.915535803355084,Cachorro
103.74519042771244,45.65226719623255,18.238148246382437,Cachorro
85.47284887939107,40.70428851282665,20.131089880479877,Cachorro
102.30999310221873,44.120883736353676,8.990317724495267,Cachorro
82.33366293027818,35.67971035353243,20.585412218569154,Cachorro
162.38525460330612,21.9457420549833,18.45707033662169,Cachorro
75.42749288982638,55.687485104945054,20.7221975253344,Cachorro
118.98482739865675,55.28824164463612,29.180108753994787,Cachorro
104.06045475414852,40.91650147460829,21.86927595998271,Cachorro
90.4041518813286,40.13397754124839,18.66775863072736,Cachorro
52.070592870144154,37.63489069159795,15.393529046488261,Cachorro
81.36549668589025,24.029160269026647,20.053004991411093,Cachorro
84.24714813194572,58.060833066486616,26.187878628495454,Cachorro
123.6680695432554,43.334107996285404,15.846341616934598,Cachorro
101.94756970418466,39.19112904307775,19.032394558326068,Cachorro
95.2196599407167,18.80092963076269,16.896688190036738,Cachorro
106.760120493595,29.93559094101694,22.225474830019255,Cachorro
125.57930530544297,38.48648899199112,22.07000874960241,Cachorro
109.12213487336244,24.739923021824726,15.625183482046033,Cachorro
97.10232942338081,46.16408783667662,18.15176523156397,Cachorro
118.03833623934258,67.57737484826613,29.076296659476128,Cachorro
115.10531170104852,62.193032866086284,11.107283236933284,Cachorro
109.21099159586326,64.48140781572016,28.422621827794753,Cachorro
77.76144916791054,49.95720233365666,27.71312121673284,Cachorro
80.40543647659831,47.16871862077945,5.767020177854835,Cachorro
51.71952046962428,58.50151195085329,9.314132763477804,Cachorro
84.94751069514967,4.401400644168142,18.90453889405923,Cachorro
89.94480833336375,33.148371943341616,20.07487028270511,Cachorro
85.54480686947858,37.569043326245385,16.893757489752467,Cachorro
99.57897154841251,55.41146884941879,18.003776671574236,Cachorro
133.66364448006198,50.96516609639645,16.234454901708002,Cachorro
121.971549945204,43.89677495273658,25.649229688290426,Cachorro
78.39714958110716,64.87907957968888,14.610091635107954,Cachorro
79.10562210784227,55.773652025861495,17.108532582821816,Cachorro
86.81308852174033,56.549844563583065,19.159913001631196,Cachorro
125.02985804637063,56.61688531286187,22.37879067173547,Cachorro
132.66537510223955,42.24764183205975,19.612862241753426,Cachorro
89.18244378992736,38.3669031589324,22.97244750559245,Cachorro
96.49030570570712,49.876890585496,19.032957385433946,Cachorro
89.309390564349,41.65419165146541,17.292394146645147,Cachorro
112.78545339023559,56.546724127618845,13.762541534295352,Cachorro
62.55925850521172,57.466335166010545,14.19248938603354,Cachorro
116.4118453560789,33.12549593968008,16.35228553201736,Cachorro
73.58764663222351,50.06314124677431,18.43711610596757,Cachorro
121.85181791346824,15.56110590191387,10.554610469431973,Cachorro
95.19778709113794,33.55460949278305,18.413097553809486,Cachorro
103.36991768619356,46.433083651084566,18.67762507162311,Cachorro
104.56126198834257,29.12101690805494,26.68317476497787,Cachorro
107.93975091968315,65.82569623730821,20.572940130220122,Cachorro
46.470524952631145,47.33101526200893,22.774926997906956,Cachorro
65.24673910178187,46.878900775302384,18.912983610273514,Cachorro
66.83145855352602,44.862018889111994,15.232148858683248,Cachorro
109.38627492453632,60.970691706858304,17.526735577961322,Cachorro
124.5944832771919,47.518482276865704,16.310507053509046,Cachorro
91.6818547773021,66.0028960920822,21.566473648006717,Cachorro
78.7472316764512,70.64157747357473,21.544560233530238,Cachorro
72.38400010679607,57.27818949302417,25.58534641362879,Cachorro
90.065510904907,53.15098726069333,18.21940619354728,Cachorro
88.94247027103394,40.9520676140526,19.473330606058187,Cachorro
119.05120527911835,44.96791098839397,12.74296978600312,Cachorro
100.31894670490745,57.99516150223883,16.25987213794751,Cachorro
77.80090540661391,23.989847584239364,17.191979483921063,Cachorro
120.65037589338492,51.25022462020326,25.599427233602814,Cachorro
102.42848161321582,9.290763504670913,15.945369116424056,Cachorro
95.43720227097957,47.90561527968843,18.795966438519645,Cachorro
104.40981357836722,33.54731895485556,21.4376989715749,Cachorro
113.02724751558088,66.84242620219631,12.975520609002794,Cachorro
87.9309767247056,59.8314892176608,9.252923437676404,Cachorro
98.02996321490284,6.215846320269591,13.504108671694809,Cachorro
83.55807899016907,40.36915319763297,16.169694005994707,Cachorro
81.00309999479714,45.40919870479591,18.28015592173335,Cachorro
91.8084687388172,52.3519542355856,23.031392616307603,Cachorro
101.59220647580227,55.34549419400959,21.858955208523348,Cachorro
117.91537980477112,46.24754988215257,19.261819153492702,Cachorro
79.52971623139166,33.82538744680989,15.519407236077342,Cachorro
86.81352627238917,20.860870342978764,17.121771525512695,Cachorro
97.04997792871687,63.80190112775779,15.22768725620972,Cachorro
104.707227196293,53.95738314509111,18.564754086428692,Cachorro
100.1143591879394,36.08449741037401,16.771591387262447,Cachorro
91.00361400243708,42.63979429962842,8.264585398760259,Cachorro
118.64565331525995,49.5237045688562,14.179283164007735,Cachorro
91.29112372059066,19.096290866917133,20.208889528697284,Cachorro
107.6377271275081,22.64563230932511,16.666468735910854,Cachorro
105.36154162325089,54.168768662564986,18.0979010366866,Cachorro
108.06178279428404,42.56001767054761,19.040144799165084,Cachorro
100.6338356358135,36.95115318605578,22.681909709542435,Cachorro
78.38518108541325,64.34112603317439,7.37782607323493,Cachorro
78.3476204321666,61.44197819591312,17.716786065186035,Cachorro
118.94753316036036,73.66174088999408,25.003920386147165,Cachorro
84.27143555300776,51.573406273688086,6.079929018216401,Cachorro
112.14316047100633,40.62538026801199,11.541024390599045,Cachorro
96.1699897288476,43.38188532131909,20.360506529263525,Cachorro
95.06664494525185,57.32552647487226,24.731810620149727,Cachorro
103.33156315569097,45.354816351924285,14.072932964046819,Cachorro
106.81137978413595,58.404153934599535,19.26405329371485,Cachorro
63.25834202910116,59.93819874119626,10.298419568523475,Cachorro
70.46858811889652,43.073231192906164,13.104663907282944,Cachorro
77.46613599456678,48.876740363199424,25.616989726699078,Cachorro
84.84109354299139,48.04529165638699,27.469673126718344,Cachorro
113.66467010674397,34.729636773635576,19.100487757678245,Cachorro
77.73254274904795,17.185191096429975,13.758849334056825,Cachorro
116.20519216474113,39.82007917998432,15.3572108461206,Cachorro
60.41499003976101,36.22911402567192,13.122076462710869,Cachorro
93.48103120746399,63.75644934277396,15.442875455496772,Cachorro
